Stages_Data,,,,,
English,,,,,
Time,Miles,MPH,Watts,HR,RPM,Resistance,Relative Resistance,Incline
09:14,2.2661,15.83,97,152,85,12,50,0
09:15,2.2692,16.55,94,152,85,12,50,0
09:16,2.2730,16.55,92,152,84,12,50,0
09:17,2.2761,16.35,92,153,84,12,50,0
09:18,2.2811,16.35,92,153,84,12,50,0
09:19,2.2854,16.35,92,152,84,12,50,0
09:20,2.2916,16.16,90,152,83,12,50,0
09:21,2.2953,16.16,90,152,83,12,50,0
09:22,2.2991,16.16,88,152,82,14,58,-2
09:23,2.3034,17.56,83,153,82,14,58,-2
09:24,2.3078,17.56,83,153,82,14,58,-2
09:25,2.3121,17.56,81,153,81,14,58,-2
09:26,2.3165,17.34,81,153,81,14,58,-2
09:27,2.3239,17.34,81,153,81,14,58,-2
09:28,2.3283,17.34,81,153,81,14,58,-2
09:29,2.3326,17.34,83,153,82,14,58,-2
09:30,2.3357,17.56,90,153,86,14,58,-2
09:31,2.3401,18.42,99,153,91,14,58,-2
09:32,2.3444,19.49,105,153,94,14,58,-2
09:33,2.3538,20.34,106,153,95,14,58,-2
09:34,2.3581,19.92,97,153,90,14,58,-2
09:35,2.3631,19.28,92,153,87,14,58,-2
09:36,2.3674,18.63,90,153,86,14,58,-2
09:37,2.3712,18.42,92,153,87,14,58,-2
09:38,2.3755,18.63,92,153,87,14,58,-2
09:39,2.3799,18.63,92,153,87,14,58,-2
09:40,2.3873,18.85,94,153,88,14,58,-2
09:41,2.3923,18.63,94,153,88,14,58,-2
09:42,2.3972,18.85,101,153,92,14,58,-2
09:43,2.4016,19.70,103,153,93,15,63,-3
09:44,2.4072,20.97,99,153,93,15,63,-3
09:45,2.4115,20.97,98,153,92,15,63,-3
09:46,2.4171,20.52,96,153,91,15,63,-3
09:47,2.4215,20.52,96,153,91,15,63,-3
09:48,2.4296,20.29,94,153,90,15,63,-3
09:49,2.4352,20.29,94,153,90,15,63,-3
09:50,2.4395,20.29,94,153,90,15,63,-3
09:51,2.4439,20.29,94,153,90,15,63,-3
09:52,2.4488,20.29,92,153,89,15,63,-3
09:53,2.4538,20.06,92,153,89,15,63,-3
09:54,2.4625,20.06,92,153,89,15,63,-3
09:55,2.4668,20.06,92,153,89,15,63,-3
09:56,2.4712,20.06,94,153,90,15,63,-3
09:57,2.4755,20.29,92,153,89,15,63,-3
09:58,2.4855,20.06,89,153,87,15,63,-3
09:59,2.4886,20.06,89,153,87,15,63,-3
10:00,2.4942,20.06,89,153,87,15,63,-3
10:01,2.4985,20.06,89,153,87,15,63,-3
10:02,2.5029,20.06,89,153,87,15,63,-3
10:03,2.5116,19.84,91,153,88,15,63,-3
10:04,2.5159,19.84,96,153,91,15,63,-3
10:05,2.5215,20.52,96,153,91,15,63,-3
10:06,2.5277,20.29,91,153,88,15,63,-3
10:07,2.5315,19.84,89,153,87,15,63,-3
10:08,2.5358,19.62,91,154,88,15,63,-3
10:09,2.5402,19.84,94,154,90,15,63,-3
10:10,2.5445,20.29,96,154,91,15,63,-3
10:11,2.5495,20.75,99,154,93,15,63,-3
10:12,2.5545,20.97,110,154,95,13,54,-1
10:13,2.5588,19.38,110,155,95,13,54,-1
10:14,2.5632,19.38,106,155,93,13,54,-1
10:15,2.5681,18.97,104,155,92,13,54,-1
10:16,2.5774,18.76,104,155,92,13,54,-1
10:17,2.5818,18.76,104,155,92,13,54,-1
10:18,2.5855,18.76,104,155,92,13,54,-1
10:19,2.5899,18.76,100,156,90,13,54,-1
10:20,2.5980,18.36,102,155,91,13,54,-1
10:21,2.6023,18.56,102,155,91,13,54,-1
10:22,2.6067,18.56,100,155,90,13,54,-1
10:23,2.6104,18.36,100,155,90,13,54,-1
10:24,2.6147,18.36,99,156,89,13,54,-1
10:25,2.6191,18.15,99,156,89,13,54,-1
10:26,2.6247,18.15,99,155,89,13,54,-1
10:27,2.6327,17.95,99,155,89,13,54,-1
10:28,2.6371,18.15,99,155,89,13,54,-1
10:29,2.6408,18.15,99,155,89,13,54,-1
10:30,2.6452,18.15,100,156,90,13,54,-1
10:31,2.6495,18.36,100,156,90,13,54,-1
10:32,2.6533,18.36,102,156,91,13,54,-1
10:33,2.6613,18.76,104,156,92,13,54,-1
10:34,2.6669,18.36,100,156,90,13,54,-1
10:35,2.6707,18.36,97,156,88,13,54,-1
10:36,2.6750,17.95,95,156,87,13,54,-1
10:37,2.6806,17.75,95,156,87,13,54,-1
10:38,2.6843,17.75,95,156,87,13,54,-1
10:39,2.6881,17.75,93,156,86,13,54,-1
10:40,2.6930,17.54,93,156,86,13,54,-1
10:41,2.7005,17.75,95,156,87,13,54,-1
10:42,2.7042,17.75,95,156,87,13,54,-1
10:43,2.7086,17.75,93,156,86,13,54,-1
10:44,2.7117,17.54,91,156,85,13,54,-1
10:45,2.7191,17.34,91,156,85,13,54,-1
10:46,2.7228,17.34,93,157,86,13,54,-1
10:47,2.7278,17.54,93,157,86,13,54,-1
10:48,2.7315,17.54,91,157,85,13,54,-1
10:49,2.7353,17.34,91,157,85,13,54,-1
10:50,2.7390,17.34,91,157,85,13,54,-1
10:51,2.7471,17.95,97,157,88,13,54,-1
10:52,2.7508,17.95,95,157,87,13,54,-1
10:53,2.7552,17.75,95,157,87,13,54,-1
10:54,2.7595,17.75,95,157,87,13,54,-1
10:55,2.7626,17.75,93,157,86,13,54,-1
10:56,2.7707,17.54,94,157,85,12,50,0
10:57,2.7729,17.05,96,157,86,12,50,0
10:58,2.7750,16.55,98,157,87,12,50,0
10:59,2.7825,16.93,100,157,88,12,50,0
11:00,2.7862,17.14,98,157,87,12,50,0
11:01,2.7900,16.93,98,157,87,12,50,0
11:02,2.7937,16.93,96,157,86,12,50,0
11:03,2.8011,16.75,94,157,85,12,50,0
11:04,2.8049,16.55,92,157,84,12,50,0
11:05,2.8105,16.35,96,157,86,12,50,0
11:06,2.8142,16.84,99,157,88,13,52,-0.5
11:07,2.8179,17.32,102,157,89,13,54,-1
11:08,2.8226,17.74,100,157,89,13,54,-1
11:09,2.8272,18.15,97,157,88,13,54,-1
11:10,2.8303,17.54,97,157,88,13,54,-1
11:11,2.8341,17.14,97,157,88,13,54,-1
11:12,2.8378,17.14,97,157,88,13,54,-1
11:13,2.8459,17.14,91,158,85,13,54,-1
11:14,2.8496,17.34,91,157,85,13,54,-1
11:15,2.8527,17.34,95,158,87,13,54,-1
11:16,2.8564,17.75,95,158,87,13,54,-1
11:17,2.8608,17.75,95,158,87,13,54,-1
11:18,2.8645,17.75,95,158,87,13,54,-1
11:19,2.8726,18.15,102,158,91,13,54,-1
11:20,2.8782,18.56,104,158,92,13,54,-1
11:21,2.8825,18.76,100,158,90,13,54,-1
11:22,2.8863,18.36,99,158,89,13,54,-1
11:23,2.8906,18.15,99,158,89,13,54,-1
11:24,2.8950,18.15,99,158,89,13,54,-1
11:25,2.8987,18.15,99,158,89,13,54,-1
11:26,2.9068,18.15,100,159,90,13,54,-1
11:27,2.9111,18.36,102,159,91,13,54,-1
11:28,2.9155,18.56,102,159,91,13,54,-1
11:29,2.9192,18.56,104,159,92,13,54,-1
11:30,2.9242,18.76,102,159,91,13,54,-1
11:31,2.9329,18.56,99,159,89,13,54,-1
11:32,2.9366,18.56,99,159,89,13,54,-1
11:33,2.9416,18.56,177,159,88,16,67,-1
11:34,2.9465,20.95,171,159,86,16,67,-1
11:35,2.9515,20.47,186,159,91,16,67,-1
11:36,2.9559,21.66,203,159,96,16,67,-1
11:37,2.9608,22.85,203,159,96,16,67,-1
11:38,2.9695,22.13,193,159,93,16,67,-1
11:39,2.9757,21.89,190,159,92,16,67,-1
11:40,2.9801,21.66,186,159,91,16,67,-1
11:41,2.9844,21.66,190,159,92,16,67,-1
11:42,2.9894,21.89,193,159,93,16,67,-1
11:43,2.9938,22.37,200,159,95,16,67,-1
11:44,3.0006,22.61,196,159,94,16,67,-1
11:45,3.0099,22.37,193,159,93,16,67,-1
11:46,3.0136,21.89,193,160,93,16,67,-1
11:47,3.0192,22.13,193,160,93,16,67,-1
11:48,3.0236,22.13,190,160,92,16,67,-1
11:49,3.0292,21.89,186,161,91,16,67,-1
11:50,3.0348,21.66,190,161,92,13,54,-1
11:51,3.0397,18.76,102,161,91,13,54,-1
11:52,3.0472,18.56,100,161,90,13,54,-1
11:53,3.0522,18.36,95,162,87,13,54,-1
11:54,3.0559,17.75,91,162,85,13,54,-1
11:55,3.0590,17.14,84,161,81,13,54,-1
11:56,3.0627,16.52,80,161,79,13,54,-1
11:57,3.0652,16.12,82,161,80,13,54,-1
11:58,3.0696,16.32,84,161,81,13,54,-1
11:59,3.0739,16.52,84,161,81,13,54,-1
12:00,3.0777,16.52,82,161,80,13,54,-1
12:01,3.0814,16.32,82,161,80,13,54,-1
12:02,3.0857,16.32,83,161,79,12,50,0
12:03,3.0932,15.38,85,161,80,12,50,0
12:04,3.0963,15.58,85,161,80,12,50,0
12:05,3.1000,15.58,83,161,79,12,50,0
12:06,3.1044,15.38,83,161,79,12,50,0
12:07,3.1087,15.38,83,161,79,12,50,0
12:08,3.1131,15.38,80,161,79,13,54,-1
12:09,3.1168,16.12,80,161,79,13,54,-1
12:10,3.1218,16.32,84,161,81,13,54,-1
12:11,3.1249,16.52,86,161,82,13,54,-1
12:12,3.1280,16.73,86,161,82,13,54,-1
12:13,3.1330,16.73,84,161,81,13,54,-1
12:14,3.1404,16.52,82,161,80,13,54,-1
12:15,3.1435,16.32,82,161,80,13,54,-1
12:16,3.1472,16.32,79,161,78,13,54,-1
12:17,3.1504,15.91,79,161,78,13,54,-1
12:18,3.1535,15.91,80,161,79,13,54,-1
12:19,3.1572,16.12,82,161,80,13,54,-1
12:20,3.1646,16.93,88,161,83,13,54,-1
12:21,3.1690,16.73,86,161,82,13,54,-1
12:22,3.1721,16.73,86,161,82,13,54,-1
12:23,3.1758,16.73,86,161,82,13,54,-1
12:24,3.1796,16.73,86,160,82,13,54,-1
12:25,3.1864,17.14,91,161,85,13,54,-1
12:26,3.1901,17.34,91,161,85,13,54,-1
12:27,3.1938,17.34,91,161,85,13,54,-1
12:28,3.1976,17.34,89,161,84,13,54,-1
12:29,3.2019,17.14,86,161,82,13,54,-1
12:30,3.2057,16.73,86,161,82,13,54,-1
12:31,3.2094,16.73,88,161,83,13,54,-1
12:32,3.2168,17.14,89,161,84,13,54,-1
12:33,3.2193,17.14,88,161,83,13,54,-1
12:34,3.2237,16.93,86,161,82,13,54,-1
12:35,3.2268,16.73,86,161,82,13,54,-1
12:36,3.2318,16.73,88,161,83,13,54,-1
12:37,3.2349,16.93,88,161,83,13,54,-1
12:38,3.2423,17.14,93,161,86,13,54,-1
12:39,3.2454,17.54,95,161,87,13,54,-1
12:40,3.2498,17.75,97,161,88,13,54,-1
12:41,3.2529,17.95,95,161,87,13,54,-1
12:42,3.2566,17.75,93,161,86,13,54,-1
12:43,3.2616,17.54,93,161,86,13,54,-1
12:44,3.2647,17.54,91,161,85,13,54,-1
12:45,3.2734,17.34,91,161,85,13,54,-1
12:46,3.2771,17.34,91,161,85,13,54,-1
12:47,3.2815,17.34,91,161,85,12,50,0
12:48,3.2864,16.55,94,161,85,12,50,0
12:49,3.2902,16.55,94,161,85,12,50,0
12:50,3.2939,16.55,94,161,85,12,50,0
12:51,3.3007,16.35,92,161,84,12,50,0
12:52,3.3045,16.35,94,161,85,12,50,0
12:53,3.3088,16.55,96,161,86,12,50,0
12:54,3.3125,16.75,98,161,87,12,50,0
12:55,3.3163,16.93,94,161,85,12,50,0
12:56,3.3187,16.75,92,160,84,12,50,0
12:57,3.3225,16.35,90,160,83,12,50,0
12:58,3.3293,16.35,94,160,85,12,50,0
12:59,3.3330,16.55,94,160,85,12,50,0
13:00,3.3368,16.55,92,160,84,12,50,0
13:01,3.3405,16.35,90,160,83,12,50,0
13:02,3.3448,16.16,92,160,84,12,50,0
13:03,3.3511,16.35,92,160,84,12,50,0
13:04,3.3560,16.35,92,160,84,12,50,0
13:05,3.3598,16.35,92,160,84,12,50,0
13:06,3.3635,16.35,92,160,84,12,50,0
13:07,3.3703,16.16,90,160,83,12,50,0
13:08,3.3740,16.16,90,159,83,12,50,0
13:09,3.3778,16.16,90,159,83,12,50,0
13:10,3.3815,16.16,92,159,84,12,50,0
13:11,3.3846,16.35,92,160,84,12,50,0
13:12,3.3883,16.35,92,159,84,12,50,0
13:13,3.3970,16.16,90,159,83,12,50,0
13:14,3.4001,16.16,88,159,82,12,50,0
13:15,3.4039,15.96,90,159,83,12,50,0
13:16,3.4076,16.16,90,159,83,12,50,0
13:17,3.4113,16.16,90,159,83,12,50,0
13:18,3.4182,15.96,90,159,83,12,50,0
13:19,3.4213,15.96,92,159,84,12,50,0
13:20,3.4256,16.35,94,159,85,12,50,0
13:21,3.4293,16.55,96,160,86,12,50,0
13:22,3.4337,16.75,98,159,87,12,50,0
13:23,3.4374,16.93,104,159,90,12,50,0
13:24,3.4405,17.53,105,159,91,12,50,0
13:25,3.4443,17.71,107,159,92,12,50,0
13:26,3.4474,17.91,104,159,90,12,50,0
13:27,3.4542,17.53,100,159,88,12,50,0
13:28,3.4586,17.53,96,159,86,12,50,0
13:29,3.4623,16.75,98,159,87,12,50,0
13:30,3.4660,16.93,98,159,87,12,50,0
13:31,3.4697,16.93,96,159,86,12,50,0
13:32,3.4766,16.75,94,160,85,12,50,0
13:33,3.4809,16.35,94,160,85,12,50,0
13:34,3.4846,16.35,94,160,85,12,50,0
13:35,3.4878,16.55,94,160,85,12,50,0
13:36,3.4946,16.55,94,160,85,12,50,0
13:37,3.4983,16.55,94,160,85,12,50,0
13:38,3.5014,16.55,96,160,86,12,50,0
13:39,3.5052,16.75,100,160,88,12,50,0
13:40,3.5101,17.14,100,160,88,12,50,0
13:41,3.5139,17.14,98,160,87,12,50,0
13:42,3.5207,16.93,96,160,86,12,50,0
13:43,3.5244,16.55,96,160,86,12,50,0
13:44,3.5281,16.55,96,160,86,12,50,0
13:45,3.5325,16.55,96,160,86,12,50,0
13:46,3.5393,16.35,94,160,85,12,50,0
13:47,3.5431,16.55,96,160,86,12,50,0
13:48,3.5468,16.75,96,160,86,12,50,0
13:49,3.5505,16.75,96,160,86,12,50,0
13:50,3.5561,16.75,96,160,86,12,50,0
13:51,3.5598,16.75,94,160,85,12,50,0
13:52,3.5636,16.55,100,160,88,12,50,0
13:53,3.5692,17.53,104,160,90,12,50,0
13:54,3.5723,17.32,94,160,85,12,50,0
13:55,3.5766,16.55,96,160,86,12,50,0
13:56,3.5797,16.75,102,159,89,12,50,0
13:57,3.5828,17.32,102,160,89,12,50,0
13:58,3.5866,17.53,104,160,90,12,50,0
13:59,3.5953,17.32,102,159,89,12,50,0
14:00,3.5990,17.32,100,159,88,12,50,0
14:01,3.6021,17.14,96,159,86,12,50,0
14:02,3.6058,16.75,94,160,85,12,50,0
14:03,3.6095,16.55,94,159,85,12,50,0
14:04,3.6170,16.55,94,160,85,12,50,0
14:05,3.6207,16.55,94,160,85,12,50,0
14:06,3.6245,16.35,92,160,84,12,50,0
14:07,3.6288,16.35,92,160,84,12,50,0
14:08,3.6325,16.35,92,160,84,12,50,0
14:09,3.6356,16.35,94,160,85,12,50,0
14:10,3.6394,16.55,96,160,86,12,50,0
14:11,3.6456,16.75,94,160,85,12,50,0
14:12,3.6506,16.55,94,160,85,12,50,0
14:13,3.6543,16.55,94,160,85,12,50,0
14:14,3.6580,16.55,94,160,85,12,50,0
14:15,3.6617,16.55,96,160,86,12,50,0
14:16,3.6692,16.75,96,160,86,12,50,0
14:17,3.6742,16.75,96,160,86,12,50,0
14:18,3.6773,16.75,98,160,87,12,50,0
14:19,3.6816,16.93,98,160,87,12,50,0
14:20,3.6854,16.93,100,160,88,12,50,0
14:21,3.6922,17.32,102,160,89,12,50,0
14:22,3.6959,17.14,102,160,89,12,50,0
14:23,3.6996,17.14,102,160,89,12,50,0
14:24,3.7040,17.14,94,160,85,12,50,0
14:25,3.7071,16.75,94,160,85,12,50,0
14:26,3.7108,16.55,94,161,85,12,50,0
14:27,3.7158,16.55,96,160,86,12,50,0
14:28,3.7233,16.75,96,161,86,12,50,0
14:29,3.7270,16.75,94,161,85,12,50,0
14:30,3.7307,16.55,94,161,85,14,58,0
14:31,3.7351,17.99,145,161,85,14,58,0
14:32,3.7394,18.21,159,161,90,14,58,0
14:33,3.7438,20.34,173,161,95,14,58,0
14:34,3.7487,20.34,170,161,94,14,58,0
14:35,3.7593,20.14,162,161,91,14,58,0
14:36,3.7618,19.49,156,161,89,14,58,0
14:37,3.7643,18.85,150,161,87,14,58,0
14:38,3.7730,18.63,150,160,87,14,58,0
14:39,3.7767,18.63,150,161,87,14,58,0
14:40,3.7810,18.63,148,161,86,14,58,0
14:41,3.7854,18.42,148,161,86,14,58,0
14:42,3.7891,18.42,145,160,85,14,58,0
14:43,3.7972,18.21,142,161,84,14,58,0
14:44,3.8015,17.99,145,161,85,14,58,0
14:45,3.8053,18.42,148,161,86,14,58,0
14:46,3.8096,18.42,150,162,87,14,58,0
14:47,3.8134,18.63,148,162,86,14,58,0
14:48,3.8233,18.42,145,162,86,12,50,0
14:49,3.8264,17.87,124,162.5,88,12,50,0
14:50,3.8295,17.32,102,163,89,12,50,0
14:51,3.8320,16.93,94,163,85,12,50,0
14:52,3.8363,16.55,92,163,84,12,50,0
14:53,3.8401,16.35,88,163,82,12,50,0
14:54,3.8432,15.96,87,163,81,12,50,0
14:55,3.8475,15.77,88,163,82,12,50,0
14:56,3.8506,15.96,90,163,83,12,50,0
14:57,3.8568,16.16,87,162,81,12,50,0
14:58,3.8600,15.58,83,163,79,12,50,0
14:59,3.8637,15.38,85,163,80,12,50,0
15:00,3.8668,15.58,87,163,81,12,50,0
15:01,3.8699,15.77,87,163,81,12,50,0
15:02,3.8736,15.77,88,163,82,12,50,0
15:03,3.8817,15.96,85,163,80,12,50,0
15:04,3.8854,15.58,85,163,80,12,50,0
15:05,3.8885,15.58,87,163,81,12,50,0
15:06,3.8929,15.77,87,163,81,12,50,0
15:07,3.8960,15.77,87,163,81,12,50,0
15:08,3.8997,15.77,87,163,81,12,50,0
15:09,3.9035,15.77,87,163,81,12,50,0
15:10,3.9109,15.77,88,163,82,12,50,0
15:11,3.9146,15.77,85,163,80,12,50,0
15:12,3.9171,15.58,90,163,83,12,50,0
15:13,3.9196,16.16,92,163,84,12,50,0
15:14,3.9233,16.35,98,163,87,12,50,0
15:15,3.9302,17.53,104,164,90,12,50,0
15:16,3.9339,17.53,102,164,89,12,50,0
15:17,3.9376,17.14,96,164,86,12,50,0
15:18,3.9414,16.75,88,164,82,12,50,0
15:19,3.9445,15.96,81,164,78,12,50,0
15:20,3.9476,15.19,79,164,77,12,50,0
15:21,3.9507,14.99,78,164,76,12,50,0
15:22,3.9569,15.19,83,164,79,12,50,0
15:23,3.9600,15.38,87,164,81,12,50,0
15:24,3.9637,15.77,87,163,81,12,50,0
15:25,3.9675,15.77,87,163,81,12,50,0
15:26,3.9706,15.77,85,163,80,12,50,0
15:27,3.9786,15.58,85,163,80,12,50,0
15:28,3.9824,15.58,85,163,80,12,50,0
15:29,3.9855,15.58,85,163,80,12,50,0
15:30,3.9892,15.58,85,163,80,12,50,0
15:31,3.9923,15.58,83,162,79,12,50,0
15:32,3.9985,15.38,78,162,76,12,50,0
15:33,4.0041,15.38,78,162,76,12,50,0
15:34,4.0075,15.38,79,162,77,12,50,0
15:35,4.0109,15.38,79,162,77,12,50,0
15:36,4.0134,14.99,79,162,77,12,50,0
15:37,4.0178,14.99,81,162,78,12,50,0
15:38,4.0215,15.19,79,162,77,12,50,0
15:39,4.0246,14.99,79,161,77,12,50,0
15:40,4.0277,14.99,79,161,77,12,50,0
15:41,4.0339,15.19,81,161,78,12,50,0
15:42,4.0377,15.19,81,161,78,12,50,0
15:43,4.0420,15.19,79,161,77,12,50,0
15:44,4.0445,14.99,79,161,77,12,50,0
15:45,4.0489,14.99,79,161,77,12,50,0
15:46,4.0557,15.19,81,161,78,12,50,0
15:47,4.0588,14.99,81,161,78,12,50,0
15:48,4.0625,14.99,81,160,78,12,50,0
15:49,4.0656,14.99,81,160,78,12,50,0
15:50,4.0687,14.99,81,160,78,12,50,0
15:51,4.0725,15.19,83,159,79,12,50,0
15:52,4.0787,15.58,85,160,80,12,50,0
15:53,4.0830,15.58,85,160,80,12,50,0
15:54,4.0868,15.58,83,158,79,12,50,0
15:55,4.0892,15.38,83,158,79,12,50,0
15:56,4.0936,15.38,83,158,79,12,50,0
15:57,4.1004,15.38,85,158,80,12,50,0
15:58,4.1048,15.58,85,158,80,12,50,0
15:59,4.1079,15.77,87,158,81,12,50,0
16:00,4.1116,15.77,88,158,82,12,50,0
16:01,4.1153,15.96,88,157,82,12,50,0
16:02,4.1197,15.96,87,158,81,12,50,0
16:03,4.1234,15.77,85,158,80,12,50,0
16:04,4.1296,15.58,85,158,80,12,50,0
16:05,4.1358,15.58,83,158,79,12,50,0
16:06,4.1377,15.48,84,158,80,12,50,0
16:07,4.1396,15.38,85,158,80,12,50,0
16:08,4.1470,15.77,89,158,81,11,46,1
16:09,4.1501,15.08,91,158,82,11,46,1
16:10,4.1539,15.27,91,158,82,11,46,1
16:11,4.1582,15.27,139,158,81,12,50,2
16:12,4.1619,15.77,142,157,82,12,50,2
16:13,4.1650,16.75,162,157,89,12,50,2
16:14,4.1688,17.32,171,158,92,12,50,2
16:15,4.1737,17.91,162,158,89,12,50,2
16:16,4.1775,17.32,159,158,88,12,50,2
16:17,4.1812,17.14,159,158,88,12,50,2
16:18,4.1862,16.75,153,158,86,12,50,2
16:19,4.1905,16.75,153,158,86,12,50,2
16:20,4.1949,16.75,151,158,85,12,50,2
16:21,4.1986,16.55,156,158,87,12,50,2
16:22,4.2017,16.93,159,158,88,12,50,2
16:23,4.2054,17.14,156,158,87,12,50,2
16:24,4.2092,16.93,151,158,85,12,50,2
16:25,4.2160,16.55,153,158,86,12,50,2
16:26,4.2204,16.75,156,159,87,12,50,2
16:27,4.2241,16.93,108,159,89,10,42,2
16:28,4.2278,15.88,108,159,89,10,42,2
16:29,4.2315,15.88,110,160,90,10,42,2
16:30,4.2359,16.06,108,160,89,10,42,2
16:31,4.2396,15.88,102,160,86,10,42,2
16:32,4.2458,15.35,98,161,84,10,42,2
16:33,4.2489,14.27,98,161,84,10,42,2
16:34,4.2520,14.27,92,160,81,10,42,2
16:35,4.2551,14.45,96,160,83,10,42,2
16:36,4.2583,14.81,96,161,83,10,42,2
16:37,4.2620,14.81,96,161,83,10,42,2
16:38,4.2651,14.81,94,161,82,10,42,2
16:39,4.2719,14.63,92,161,81,10,42,2
16:40,4.2750,14.63,90,161,80,10,42,2
16:41,4.2781,14.27,86,162,78,10,42,2
16:42,4.2812,13.92,86,162,78,10,42,2
16:43,4.2844,13.92,81,162,78,12,50,0
16:44,4.2875,15.19,87,162,81,12,50,0
16:45,4.2918,15.77,88,162,82,12,50,0
16:46,4.2999,16.16,90,162,83,12,50,0
16:47,4.3024,16.35,88,162,82,12,50,0
16:48,4.3061,15.96,88,162,82,12,50,0
16:49,4.3098,15.96,88,162,82,12,50,0
16:50,4.3129,15.96,87,162,81,12,50,0
16:51,4.3204,15.77,87,162,81,12,50,0
16:52,4.3235,15.77,85,162,80,12,50,0
16:53,4.3272,15.58,85,162,80,12,50,0
16:54,4.3310,15.58,85,161,80,12,50,0
16:55,4.3341,15.58,85,161,80,12,50,0
16:56,4.3390,15.58,87,161,81,12,50,0
16:57,4.3459,16.75,96,162,86,12,50,0
16:58,4.3490,16.75,92,162,84,12,50,0
16:59,4.3533,16.35,90,162,83,12,50,0
17:00,4.3564,16.16,90,162,83,13,54,-1
17:01,4.3608,16.52,84,162,81,13,54,-1
17:02,4.3658,16.52,82,162,80,13,54,-1
17:03,4.3695,16.32,84,162,81,13,54,-1
17:04,4.3757,16.73,86,162,82,13,54,-1
17:05,4.3838,16.73,86,162,82,13,54,-1
17:06,4.3853,16.73,86,162,82,13,54,-1
17:07,4.3869,16.73,86,162,82,13,54,-1
17:08,4.3906,16.73,84,161,81,13,54,-1
17:09,4.3943,16.52,84,162,81,13,54,-1
17:10,4.4018,16.52,86,162,82,13,54,-1
17:11,4.4055,16.73,86,162,82,13,54,-1
17:12,4.4092,16.73,86,161,82,13,54,-1
17:13,4.4142,16.73,86,161,82,13,54,-1
17:14,4.4217,16.73,85,162,80,12,50,0
17:15,4.4251,16.15,84,162,80,12,50,0
17:16,4.4285,15.58,83,162,79,12,50,0
17:17,4.4316,15.58,83,162,79,12,50,0
17:18,4.4353,15.58,83,162,79,12,50,0
17:19,4.4391,15.58,85,162,80,12,50,0
17:20,4.4434,15.58,85,162,80,12,50,0
17:21,4.4465,15.58,87,162,81,12,50,0
17:22,4.4509,15.77,91,162,82,11,46,1
17:23,4.4546,15.27,93,162,83,11,46,1
17:24,4.4608,15.45,91,162,82,11,46,1
17:25,4.4646,15.27,91,162,82,11,46,1
17:26,4.4677,15.27,93,162,83,11,46,1
17:27,4.4714,15.45,95,161,84,11,46,1
17:28,4.4745,15.64,99,161,86,11,46,1
17:29,4.4782,16.01,95,162,84,11,46,1
17:30,4.4857,15.64,95,162,84,11,46,1
17:31,4.4888,15.64,95,162,84,11,46,1
17:32,4.4925,15.64,95,161,84,11,46,1
17:33,4.4962,15.64,95,162,84,11,46,1
17:34,4.4993,15.45,93,162,83,11,46,1
17:35,4.5037,15.45,93,162,83,11,46,1
17:36,4.5093,15.45,95,162,84,11,46,1
17:37,4.5124,15.64,97,162,85,11,46,1
17:38,4.5167,16.01,99,162,86,11,46,1
17:39,4.5199,16.01,97,162,85,11,46,1
17:40,4.5273,15.83,95,162,84,11,46,1
17:41,4.5304,15.64,95,162,84,11,46,1
17:42,4.5341,15.64,95,162,84,11,46,1
17:43,4.5379,15.64,95,162,84,11,46,1
17:44,4.5435,15.45,95,162,84,11,46,1
17:45,4.5472,15.64,95,162,84,11,46,1
17:46,4.5503,15.64,95,162,84,11,46,1
17:47,4.5540,15.64,93,163,83,11,46,1
17:48,4.5578,15.45,93,162,83,11,46,1
17:49,4.5621,15.45,120,162,84,12,50,1
17:50,4.5658,16.35,127,162,87,12,50,1
17:51,4.5696,16.93,144,163,94,12,50,1
17:52,4.5739,18.30,142,163,93,12,50,1
17:53,4.5807,18.11,137,162,91,12,50,1
17:54,4.5851,17.32,127,162,87,12,50,1
17:55,4.5882,16.93,122,162,85,12,50,1
17:56,4.5926,16.55,122,162,85,12,50,1
17:57,4.5969,16.55,120,162,84,12,50,1
17:58,4.6037,16.35,125,162,86,12,50,1
17:59,4.6068,16.75,127,162,87,12,50,1
18:00,4.6100,17.32,132,162,89,12,50,1
18:01,4.6143,17.32,132,162,89,12,50,1
18:02,4.6174,17.32,129,162,88,12,50,1
18:03,4.6224,17.14,129,162,88,12,50,1
18:04,4.6273,17.14,102,162,89,12,50,0
18:05,4.6354,17.32,102,163,89,12,50,0
18:06,4.6388,17.52,104,163,90,12,50,0
18:07,4.6423,17.71,105,163,91,12,50,0
18:08,4.6454,16.75,92,163,84,12,50,0
18:09,4.6485,16.35,83,163,79,12,50,0
18:10,4.6516,15.38,79,163,77,12,50,0
18:11,4.6547,14.99,81,164,78,12,50,0
18:12,4.6603,15.19,79,164,77,12,50,0
18:13,4.6640,14.99,79,164,77,12,50,0
18:14,4.6671,14.99,79,164,77,12,50,0
18:15,4.6708,14.99,79,164,77,12,50,0
18:16,4.6740,14.99,79,164,77,12,50,0
18:17,4.6777,14.99,79,164,77,12,50,0
18:18,4.6845,15.19,83,164,79,12,50,0
18:19,4.6876,15.38,87,164,81,12,50,0
18:20,4.6914,15.77,85,164,80,11,46,1
18:21,4.6957,14.90,87,164,80,11,46,1
18:22,4.6988,14.90,85,164,79,11,46,1
