Stages_Data,,,,,
English,,,,,
Time,Miles,MPH,Watts,HR,RPM,Resistance,Relative Resistance,Incline
09:11,1.3919,12.21,90,127,76,7,29,5
09:12,1.3956,12.05,94,127,78,7,29,5
09:13,1.3981,12.37,96,127,79,7,29,5
09:14,1.4012,12.53,92,127,77,7,29,5
09:15,1.4037,12.21,88,127,75,7,29,5
09:16,1.4068,11.90,88,127,75,7,29,5
09:17,1.4086,11.90,90,127,76,7,29,5
09:18,1.4118,12.05,88,127,75,7,29,5
09:19,1.4142,11.90,86,128,74,7,29,5
09:20,1.4180,11.90,88,128,75,7,29,5
09:21,1.4205,11.90,90,128,76,7,29,5
09:22,1.4254,12.05,86,129,74,7,29,5
09:23,1.4279,11.58,86,130,74,7,29,5
09:24,1.4310,11.58,86,131,74,7,29,5
09:25,1.4341,11.74,86,131,74,7,29,5
09:26,1.4403,11.74,86,132,74,7,29,5
09:27,1.4416,11.74,86,132.5,74,7,29,5
09:28,1.4428,11.74,86,133,74,7,29,5
09:29,1.4459,11.74,86,133,74,7,29,5
09:30,1.4497,11.74,86,132,74,7,29,5
09:31,1.4528,11.74,88,132,75,7,29,5
09:32,1.4546,11.90,92,133,77,7,29,5
09:33,1.4571,12.21,90,133,76,7,29,5
09:34,1.4596,11.90,84,133,73,7,29,5
09:35,1.4633,11.58,84,134,73,7,29,5
09:36,1.4652,11.58,82,134,72,7,29,5
09:37,1.4683,11.42,84,134,73,7,29,5
09:38,1.4714,11.58,84,134,73,7,29,5
09:39,1.4770,11.42,82,135,72,7,29,5
09:40,1.4807,11.42,30,136,73,8,33,0
09:41,1.4838,11.80,32,136.5,75,8,33,0
09:42,1.4869,12.18,33,137,77,8,33,0
09:43,1.4888,12.68,35,137,79,8,33,0
09:44,1.4913,13.01,34,137,78,8,33,0
09:45,1.4938,12.84,33,137,77,8,33,0
09:46,1.4969,12.68,33,137,77,8,33,0
09:47,1.5006,12.68,33,137,77,8,33,0
09:48,1.5037,12.68,35,137,80,8,33,0
09:49,1.5062,13.18,38,137,84,8,33,0
09:50,1.5093,13.84,42,137,88,8,33,0
09:51,1.5130,14.50,42,137,88,8,33,0
09:52,1.5168,14.50,42,136,88,8,33,0
09:53,1.5199,14.50,41,136,87,8,33,0
09:54,1.5267,14.50,43,135,90,8,33,0
09:55,1.5298,14.83,44,135,91,8,33,0
09:56,1.5348,14.99,45,135,92,8,33,0
09:57,1.5385,15.15,45,135,92,8,33,0
09:58,1.5410,15.15,46,135,93,8,33,0
09:59,1.5447,15.32,49,135,96,8,33,0
10:00,1.5485,15.81,49,133,96,8,33,0
10:01,1.5522,15.81,50,134,98,8,33,0
10:02,1.5553,16.14,50,134,98,8,33,0
10:03,1.5603,16.14,49,135,96,8,33,0
10:04,1.5640,15.98,49,137,96,8,33,0
10:05,1.5677,15.81,48,137,95,8,33,0
10:06,1.5727,15.65,47,138,94,8,33,0
10:07,1.5764,15.48,47,139,94,8,33,0
10:08,1.5801,15.48,48,139,95,8,33,0
10:09,1.5876,15.65,48,140,95,8,33,0
10:10,1.5907,15.65,49,141,97,8,33,0
10:11,1.5944,15.98,49,142,97,8,33,0
10:12,1.5988,15.98,50,142,98,8,33,0
10:13,1.6031,16.14,49,143,97,8,33,0
10:14,1.6062,15.98,49,143,96,8,33,0
10:15,1.6100,15.81,49,143,96,8,33,0
10:16,1.6143,15.81,49,143,96,8,33,0
10:17,1.6187,15.81,49,143,97,8,33,0
10:18,1.6224,15.98,49,144,96,8,33,0
10:19,1.6299,15.81,48,144,95,8,33,0
10:20,1.6336,15.81,48,144,95,8,33,0
10:21,1.6373,15.81,48,144,95,8,33,0
10:22,1.6417,15.81,47,144,94,8,33,0
10:23,1.6448,15.48,48,144,95,8,33,0
10:24,1.6473,15.65,49,144,96,8,33,0
10:25,1.6516,16.14,49,144,96,8,33,0
10:26,1.6547,15.81,48,144,95,8,33,0
10:27,1.6609,15.65,48,144,95,8,33,0
10:28,1.6640,15.81,49,144,96,8,33,0
10:29,1.6678,15.81,47,144,94,8,33,0
10:30,1.6721,15.48,46,144,93,8,33,0
10:31,1.6758,15.32,45,144,92,8,33,0
10:32,1.6789,15.15,45,144,92,8,33,0
10:33,1.6827,15.15,45,144,92,8,33,0
10:34,1.6864,15.15,44,143,91,8,33,0
10:35,1.6932,14.99,43,143,90,8,33,0
10:36,1.6963,14.83,42,143,89,8,33,0
10:37,1.7007,14.67,43,142,90,8,33,0
10:38,1.7044,14.83,42,143,89,8,33,0
10:39,1.7075,14.50,42,142,88,8,33,0
10:40,1.7113,14.50,41,142,87,8,33,0
10:41,1.7150,14.33,40,142,86,8,33,0
10:42,1.7181,14.17,40,142,86,8,33,0
10:43,1.7212,14.17,40,142,86,8,33,0
10:44,1.7243,14.17,41,142,87,8,33,0
10:45,1.7280,14.01,39,141,85,8,33,0
10:46,1.7318,14.01,38,141,84,8,33,0
10:47,1.7386,13.84,38,141,84,8,33,0
10:48,1.7423,13.84,38,141,84,9,38,-1
10:49,1.7461,14.12,38,141,84,9,38,-1
10:50,1.7498,14.40,37,141,83,9,38,-1
10:51,1.7529,14.05,35,141,80,9,38,-1
10:52,1.7566,13.71,35,141,80,9,38,-1
10:53,1.7597,14.05,37,141,83,9,38,-1
10:54,1.7628,14.22,37,141,83,9,38,-1
10:55,1.7659,14.22,36,141,82,9,38,-1
10:56,1.7703,14.05,36,140,82,9,38,-1
10:57,1.7734,14.05,37,140,83,9,38,-1
10:58,1.7771,14.22,38,140,84,9,38,-1
10:59,1.7802,14.40,36,140,82,9,38,-1
11:00,1.7840,14.05,35,140,81,9,38,-1
11:01,1.7902,13.88,34,140,79,9,38,-1
11:02,1.7939,13.36,34,140,79,9,38,-1
11:03,1.7964,13.36,34,140,79,9,38,-1
11:04,1.8001,13.53,35,140,80,9,38,-1
11:05,1.8051,13.88,49,139,83,9,38,0
11:06,1.8088,14.05,48,138.5,82,9,38,0
11:07,1.8125,14.22,47,138,81,9,38,0
11:08,1.8150,13.36,42,138,76,9,38,0
11:09,1.8181,13.02,42,137,76,9,38,0
11:10,1.8212,13.02,44,137,78,9,38,0
11:11,1.8237,13.36,43,137,77,9,38,0
11:12,1.8262,13.19,41,137,75,9,38,0
11:13,1.8299,12.84,41,136,75,9,38,0
11:14,1.8330,12.84,42,135,76,9,38,0
11:15,1.8362,13.02,43,134,77,9,38,0
11:16,1.8393,13.19,43,134,77,9,38,0
11:17,1.8424,13.19,44,134,78,9,38,0
11:18,1.8455,13.36,46,134,80,9,38,0
11:19,1.8517,13.71,45,134,79,9,38,0
11:20,1.8548,13.53,46,134,80,9,38,0
11:21,1.8585,13.71,47,134,81,9,38,0
11:22,1.8635,13.88,114,134,79,10,42,3
11:23,1.8660,14.10,107,134,76,10,42,3
11:24,1.8691,13.56,98,134,72,10,42,3
11:25,1.8716,12.49,87,134,67,10,42,3
11:26,1.8741,11.96,83,134,65,10,42,3
11:27,1.8772,11.60,83,133,65,10,42,3
11:28,1.8790,11.60,85,133,66,10,42,3
11:29,1.8828,11.96,87,132,67,10,42,3
11:30,1.8852,11.96,85,132,66,10,42,3
11:31,1.8877,11.78,81,132,64,10,42,3
11:32,1.8902,11.23,79,132,63,10,42,3
11:33,1.8939,11.23,76,132,62,10,42,3
11:34,1.8964,11.06,79,132,63,10,42,3
11:35,1.8989,11.23,79,132,63,10,42,3
11:36,1.9014,11.23,76,132,62,10,42,3
11:37,1.9039,11.06,79,132,63,10,42,3
11:38,1.9070,11.23,79,133,63,10,42,3
11:39,1.9095,11.23,76,133,62,10,42,3
11:40,1.9120,10.88,74,132,61,10,42,3
11:41,1.9144,10.88,76,132,62,10,42,3
11:42,1.9176,11.23,79,132,63,10,42,3
11:43,1.9207,11.23,79,132,63,10,42,3
11:44,1.9256,11.23,79,132,63,10,42,3
11:45,1.9287,11.23,79,133,63,10,42,3
11:46,1.9312,11.23,79,133,63,10,42,3
11:47,1.9349,11.23,79,132,63,10,42,3
11:48,1.9374,11.23,76,132,62,10,42,3
11:49,1.9399,11.06,74,132,61,10,42,3
11:50,1.9418,10.88,72,132,60,10,42,3
11:51,1.9436,10.71,70,133,59,10,42,3
11:52,1.9461,10.53,68,132,58,10,42,3
11:53,1.9492,10.35,66,132,57,10,42,3
11:54,1.9517,10.16,66,133,57,10,42,3
11:55,1.9542,10.16,68,133,58,10,42,3
11:56,1.9567,10.35,68,133,58,10,42,3
11:57,1.9617,10.35,72,132,60,10,42,3
11:58,1.9648,10.71,70,132,59,10,42,3
11:59,1.9666,10.53,70,133,59,10,42,3
12:00,1.9691,10.53,70,132,59,10,42,3
12:01,1.9716,10.53,72,132,60,10,42,3
12:02,1.9747,10.71,78,133,61,8,33,5
12:03,1.9772,10.05,78,132,61,8,33,5
12:04,1.9797,10.05,78,132,61,8,33,5
12:05,1.9822,10.05,76,132,60,8,33,5
12:06,1.9847,9.88,76,132,60,8,33,5
12:07,1.9871,9.88,76,132,60,8,33,5
12:08,1.9896,9.88,76,132,60,8,33,5
12:09,1.9927,9.88,74,132,59,8,33,5
12:10,1.9952,9.71,74,132,59,8,33,5
12:11,1.9971,9.71,74,132,59,8,33,5
12:12,1.9996,9.71,74,132,59,8,33,5
12:13,2.0021,9.71,74,132,59,8,33,5
12:14,2.0039,9.71,76,132,60,8,33,5
12:15,2.0089,9.88,76,133,60,8,33,5
12:16,2.0114,9.88,76,133,60,8,33,5
12:17,2.0139,9.88,76,133,60,8,33,5
12:18,2.0157,9.88,78,134,61,8,33,5
12:19,2.0182,10.05,82,134,63,8,33,5
12:20,2.0213,10.38,84,133,64,8,33,5
12:21,2.0238,10.54,82,133,63,8,33,5
12:22,2.0263,10.38,78,133,61,8,33,5
12:23,2.0288,10.05,78,133,61,8,33,5
12:24,2.0319,10.05,78,132,61,8,33,5
12:25,2.0344,10.05,78,132,61,8,33,5
12:26,2.0369,10.05,78,132,61,8,33,5
12:27,2.0387,10.05,76,131,60,4,17,5
12:28,2.0418,8.57,32,131,60,4,17,5
12:29,2.0437,8.57,34,131,62,4,17,5
12:30,2.0449,9.13,38,131,66,4,17,5
12:31,2.0474,9.84,44,131,72,4,17,5
12:32,2.0499,10.28,46,131,74,4,17,5
12:33,2.0524,10.57,50,131,78,4,17,5
12:34,2.0549,11.14,54,131,81,4,17,5
12:35,2.0605,11.56,55,132,82,4,17,5
12:36,2.0636,11.71,54,132,81,4,17,5
12:37,2.0661,11.56,55,132,82,4,17,5
12:38,2.0679,11.71,56,133,83,4,17,5
12:39,2.0710,11.84,56,132,83,4,17,5
12:40,2.0735,11.84,58,132,85,4,17,5
12:41,2.0760,12.14,61,132,87,4,17,5
12:42,2.0791,12.42,59,131,86,4,17,5
12:43,2.0816,12.28,61,131,87,4,17,5
12:44,2.0841,12.42,57,132,84,4,17,5
12:45,2.0872,11.99,56,131,83,4,17,5
12:46,2.0897,11.84,57,131,84,4,17,5
12:47,2.0922,11.99,57,131,84,4,17,5
12:48,2.0946,11.99,61,131,87,4,17,5
12:49,2.0971,12.42,62,131,88,4,17,5
12:50,2.1009,12.56,63,131,89,4,17,5
12:51,2.1071,12.71,62,131,88,4,17,5
12:52,2.1096,12.56,61,131,87,4,17,5
12:53,2.1120,12.42,59,133,86,4,17,5
12:54,2.1164,12.28,59,132,86,4,17,5
12:55,2.1195,12.28,58,131,85,4,17,5
12:56,2.1245,12.14,58,131,85,4,17,5
12:57,2.1257,12.14,58,131,85,4,17,5
12:58,2.1270,12.14,58,131,85,4,17,5
12:59,2.1301,12.14,58,131,85,4,17,5
13:00,2.1338,12.14,58,131,85,4,17,5
13:01,2.1369,12.14,58,133,85,4,17,5
13:02,2.1425,12.28,61,133,87,4,17,5
13:03,2.1450,12.42,61,133,87,4,17,5
13:04,2.1481,12.42,59,134,86,4,17,5
13:05,2.1512,12.14,58,134,85,4,17,5
13:06,2.1543,12.14,59,133,86,4,17,5
13:07,2.1568,12.28,61,133,87,4,17,5
13:08,2.1599,12.42,62,134,88,4,17,5
13:09,2.1630,12.56,62,134,88,4,17,5
13:10,2.1673,12.56,62,134,88,4,17,5
13:11,2.1698,12.56,61,134,87,4,17,5
13:12,2.1723,12.42,61,135,87,4,17,5
13:13,2.1748,12.42,63,135,89,4,17,5
13:14,2.1773,12.71,64,135,90,4,17,5
13:15,2.1816,12.84,64,134,90,4,17,5
13:16,2.1872,12.71,63,134,89,4,17,5
13:17,2.1897,12.71,64,134,90,4,17,5
13:18,2.1941,12.84,144,134,89,8,33,5
13:19,2.1972,14.67,139,135,87,8,33,5
13:20,2.2009,14.33,121,135,80,8,33,5
13:21,2.2034,13.76,117,135,78,8,33,5
13:22,2.2059,13.18,112,135,76,8,33,5
13:23,2.2077,11.37,93,135,68,8,33,5
13:24,2.2102,11.20,87,135,65,8,33,5
13:25,2.2127,10.71,82,135,63,8,33,5
13:26,2.2152,10.38,84,136,64,8,33,5
13:27,2.2177,10.54,87,136,65,8,33,5
13:28,2.2202,10.71,84,136,64,8,33,5
13:29,2.2226,10.54,80,136,62,8,33,5
13:30,2.2251,10.21,78,136,61,8,33,5
13:31,2.2270,10.05,76,136,60,8,33,5
13:32,2.2301,9.71,74,136,59,8,33,5
13:33,2.2326,9.71,70,136,59,10,42,3
13:34,2.2351,10.53,70,136,59,10,42,3
13:35,2.2376,10.53,74,137,61,10,42,3
13:36,2.2413,10.88,74,137,61,10,42,3
13:37,2.2431,10.88,68,138,58,10,42,3
13:38,2.2456,10.35,64,138,56,10,42,3
13:39,2.2481,9.81,62,140,55,10,42,3
13:40,2.2500,9.81,60,140,54,10,42,3
13:41,2.2550,9.81,64,141,56,10,42,3
13:42,2.2568,9.99,66,142,57,10,42,3
13:43,2.2599,10.16,70,141,59,10,42,3
13:44,2.2618,10.53,72,141,60,10,42,3
13:45,2.2649,10.88,74,141,61,10,42,3
13:46,2.2674,10.88,72,141,60,10,42,3
13:47,2.2699,10.71,74,141,61,10,42,3
13:48,2.2717,10.88,76,141,62,10,42,3
13:49,2.2742,11.06,74,141,61,10,42,3
13:50,2.2767,10.71,70,140,59,10,42,3
13:51,2.2786,10.53,68,140,58,10,42,3
13:52,2.2829,10.35,66,139,57,10,42,3
13:53,2.2854,10.26,65,139,57,10,42,3
13:54,2.2879,10.16,64,139,56,10,42,3
13:55,2.2898,10.16,66,139,57,10,42,3
13:56,2.2922,10.16,68,138,58,10,42,3
13:57,2.2944,10.35,68,138,58,10,42,3
13:58,2.2966,10.53,68,138,58,10,42,3
13:59,2.2991,10.35,68,138,58,10,42,3
14:00,2.3022,10.35,68,137,58,10,42,3
14:01,2.3047,10.35,68,137,58,10,42,3
14:02,2.3090,10.35,70,137,59,10,42,3
14:03,2.3115,10.53,72,137,60,10,42,3
14:04,2.3134,11.06,79,137,63,10,42,3
14:05,2.3158,11.42,81,137,64,10,42,3
14:06,2.3190,11.42,79,137,63,10,42,3
14:07,2.3214,11.23,79,137,63,10,42,3
14:08,2.3245,11.23,79,137,63,10,42,3
14:09,2.3270,11.23,81,137,64,10,42,3
14:10,2.3308,11.42,81,137,64,10,42,3
14:11,2.3332,11.42,76,137,62,10,42,3
14:12,2.3351,11.23,74,137,61,10,42,3
14:13,2.3401,10.88,79,137,63,10,42,3
14:14,2.3426,11.06,77,137,62,10,42,3
14:15,2.3451,11.23,74,137,61,10,42,3
14:16,2.3482,10.71,72,137,60,10,42,3
14:17,2.3500,10.71,74,135,61,10,42,3
14:18,2.3525,10.88,76,134,62,10,42,3
14:19,2.3562,11.06,76,134,62,10,42,3
14:20,2.3587,11.06,74,134,61,10,42,3
14:21,2.3606,10.88,74,134,61,10,42,3
14:22,2.3625,10.88,74,134,61,10,42,3
14:23,2.3662,10.88,74,135,61,10,42,3
14:24,2.3687,10.88,72,135,60,10,42,3
14:25,2.3712,10.71,72,135,60,10,42,3
14:26,2.3755,10.88,74,135,61,10,42,3
14:27,2.3786,10.53,31,134,59,4,17,5
14:28,2.3799,9.47,32,134,60,4,17,5
14:29,2.3811,8.42,32,134,60,4,17,5
14:30,2.3830,8.57,38,134,66,4,17,5
14:31,2.3867,10.71,48,134,76,4,17,5
14:32,2.3898,11.14,50,134,78,4,17,5
14:33,2.3923,11.14,51,134,79,4,17,5
14:34,2.3948,11.28,55,134,82,4,17,5
14:35,2.3979,11.71,55,135,82,4,17,5
14:36,2.3997,11.71,55,135,82,4,17,5
14:37,2.4028,11.71,56,135,83,4,17,5
14:38,2.4053,11.84,58,135,85,4,17,5
14:39,2.4084,12.14,57,135,84,4,17,5
14:40,2.4115,11.99,55,135,82,4,17,5
14:41,2.4140,11.71,49,136,79,6,25,3
14:42,2.4178,12.08,49,137,79,6,25,3
14:43,2.4209,12.08,49,137,79,6,25,3
14:44,2.4233,12.08,49,138,79,6,25,3
14:45,2.4258,12.08,57,140,86,6,25,3
14:46,2.4283,13.61,61,140,90,6,25,3
14:47,2.4352,13.77,57,141,86,6,25,3
14:48,2.4370,12.54,51,141,81,6,25,3
14:49,2.4395,12.38,53,142,83,6,25,3
14:50,2.4426,12.70,54,143,84,6,25,3
14:51,2.4463,13.01,56,144,85,6,25,3
14:52,2.4494,13.01,56,144,85,6,25,3
14:53,2.4526,13.01,57,145,86,6,25,3
14:54,2.4550,13.15,56,145,85,6,25,3
14:55,2.4581,13.01,56,145,85,6,25,3
14:56,2.4613,13.01,56,145,85,6,25,3
14:57,2.4637,13.01,54,145,84,6,25,3
14:58,2.4668,12.84,53,145,83,6,25,3
14:59,2.4693,12.70,54,145,84,6,25,3
15:00,2.4724,12.84,56,145,85,6,25,3
15:01,2.4762,13.01,56,144,85,6,25,3
15:02,2.4811,12.84,58,144,87,6,25,3
15:03,2.4842,13.31,58,143,87,6,25,3
15:04,2.4867,13.31,57,144,86,6,25,3
15:05,2.4892,13.15,58,143,87,6,25,3
15:06,2.4923,13.31,57,143,86,6,25,3
15:07,2.4954,13.15,58,143,87,6,25,3
15:08,2.4979,13.31,58,143,87,6,25,3
15:09,2.5010,13.31,57,144,86,6,25,3
15:10,2.5035,13.15,57,144,86,6,25,3
15:11,2.5066,13.15,57,145,86,6,25,3
15:12,2.5091,13.15,57,145,86,5,21,5
15:13,2.5128,12.70,72,145,86,5,21,5
15:14,2.5153,12.55,71,145,85,5,21,5
15:15,2.5190,12.55,71,145,85,5,21,5
15:16,2.5221,12.55,74,145,87,5,21,5
15:17,2.5271,12.84,74,145,87,5,21,5
15:18,2.5302,12.84,74,146,87,5,21,5
15:19,2.5333,12.70,72,145,86,5,21,5
15:20,2.5364,12.70,71,145,85,5,21,5
15:21,2.5395,12.55,69,145,84,5,21,5
15:22,2.5427,12.40,68,145,83,5,21,5
15:23,2.5458,12.25,68,145,83,5,21,5
15:24,2.5489,12.25,69,144,84,5,21,5
15:25,2.5520,12.40,72,144,86,5,21,5
15:26,2.5545,12.70,72,144,86,5,21,5
15:27,2.5588,12.70,140,144,85,6,25,7
15:28,2.5607,13.01,145,144,87,6,25,7
15:29,2.5638,13.31,134,143,83,6,25,7
15:30,2.5656,12.70,117,144,76,6,25,7
15:31,2.5681,11.62,107,144,72,6,25,7
15:32,2.5700,10.55,93,144,66,6,25,7
15:33,2.5731,9.79,88,144,64,6,25,7
15:34,2.5756,9.79,86,145,63,6,25,7
15:35,2.5793,9.64,81,145,61,6,25,7
15:36,2.5818,9.64,84,144,62,6,25,7
15:37,2.5843,9.64,86,143,63,6,25,7
15:38,2.5868,9.64,86,143,63,6,25,7
15:39,2.5886,9.64,88,143,64,6,25,7
15:40,2.5911,9.79,86,144,63,6,25,7
15:41,2.5930,9.64,84,144,62,6,25,7
15:42,2.5955,9.48,139,144,64,3,13,12
15:43,2.5973,8.84,150,145,67,3,13,12
15:44,2.5992,9.25,143,145,65,3,13,12
15:45,2.6017,8.97,132,145,62,3,13,12
15:46,2.6035,8.57,132,145,62,3,13,12
15:47,2.6054,8.57,132,147,62,3,13,12
15:48,2.6073,8.57,136,147,63,3,13,12
15:49,2.6085,8.71,139,147,64,3,13,12
15:50,2.6110,8.84,139,148,64,3,13,12
15:51,2.6122,8.84,132,147,62,3,13,12
15:52,2.6160,8.57,128,148,61,3,13,12
15:53,2.6178,8.43,128,147,61,3,13,12
15:54,2.6203,8.43,128,147,61,3,13,12
15:55,2.6228,8.43,125,148,60,3,13,12
15:56,2.6253,8.29,125,148,60,3,13,12
15:57,2.6272,8.29,125,148,60,3,13,12
15:58,2.6290,8.29,125,148,60,3,13,12
15:59,2.6309,8.29,128,148,61,3,13,12
16:00,2.6327,8.43,128,148,61,3,13,12
16:01,2.6346,8.43,125,148,60,3,13,12
16:02,2.6365,8.29,125,148,60,3,13,12
16:03,2.6383,8.29,121,148,59,3,13,12
16:04,2.6402,8.15,121,146,59,3,13,12
16:05,2.6421,8.15,128,146,61,3,13,12
16:06,2.6458,8.57,132,147,62,3,13,12
16:07,2.6477,8.57,132,146,62,3,13,12
16:08,2.6489,8.57,139,146,64,3,13,12
16:09,2.6508,8.84,143,147,65,3,13,12
16:10,2.6533,8.97,147,146,66,3,13,12
16:11,2.6557,9.12,147,146,66,3,13,12
16:12,2.6576,9.12,136,147,63,3,13,12
16:13,2.6588,8.71,132,147,62,3,13,12
16:14,2.6601,8.43,125,147,60,3,13,12
16:15,2.6613,8.15,118,147,58,3,13,12
16:16,2.6626,8.01,111,147,56,3,13,12
16:17,2.6663,7.87,115,146,57,3,13,12
16:18,2.6675,7.73,115,146,57,3,13,12
16:19,2.6688,7.59,104,145,54,3,13,12
16:20,2.6707,7.46,108,146,55,3,13,12
16:21,2.6725,7.59,111,145,56,3,13,12
16:22,2.6744,7.73,111,145,56,3,13,12
16:23,2.6769,7.73,46,145,57,3,13,8
16:24,2.6794,7.87,46,145,57,3,13,8
16:25,2.6806,7.87,45,145,56,3,13,8
16:26,2.6837,7.73,51,145,60,3,13,8
16:27,2.6843,8.01,53,145,62,3,13,8
16:28,2.6849,8.29,55,145,63,3,13,8
16:29,2.6862,8.71,58,144,65,3,13,8
16:30,2.6881,8.97,58,144,65,3,13,8
16:31,2.6899,8.97,58,144,65,3,13,8
16:32,2.6936,8.71,55,144,63,3,13,8
16:33,2.6943,8.57,52,144,61,3,13,8
16:34,2.6949,8.43,49,144,59,3,13,8
16:35,2.6986,8.15,51,144,60,3,13,8
16:36,2.7005,8.29,51,144,60,3,13,8
16:37,2.7023,8.29,51,144,60,3,13,8
16:38,2.7048,8.29,52,144,61,3,13,8
16:39,2.7061,8.43,55,143,63,3,13,8
16:40,2.7073,8.71,56,143,64,3,13,8
16:41,2.7092,8.84,61,144,67,3,13,8
16:42,2.7110,9.25,61,144,67,3,13,8
16:43,2.7141,9.40,65,145,70,3,13,8
16:44,2.7166,9.67,67,145,71,3,13,8
16:45,2.7185,9.81,65,147,70,3,13,8
16:46,2.7210,9.53,64,146,69,3,13,8
16:47,2.7260,9.53,62,148,68,3,13,8
16:48,2.7278,9.40,61,148,67,3,13,8
16:49,2.7303,9.25,62,148,68,3,13,8
16:50,2.7322,9.40,62,149,68,3,13,8
16:51,2.7347,9.40,61,149,67,3,13,8
16:52,2.7365,9.25,59,149,66,3,13,8
16:53,2.7396,9.12,62,149,68,3,13,8
16:54,2.7421,9.40,64,149,69,3,13,8
16:55,2.7440,9.53,64,150,69,3,13,8
16:56,2.7465,9.53,61,149,67,3,13,8
16:57,2.7489,9.25,58,149,65,3,13,8
16:58,2.7514,8.97,58,149,65,3,13,8
16:59,2.7539,8.97,59,149,66,3,13,8
17:00,2.7564,9.12,61,149,67,3,13,8
17:01,2.7589,9.25,61,149,67,3,13,8
17:02,2.7614,9.25,61,149,67,3,13,8
17:03,2.7632,9.25,59,149,66,3,13,8
17:04,2.7651,9.12,61,148,67,3,13,8
17:05,2.7676,9.25,58,148,65,3,13,8
17:06,2.7719,8.97,56,147,64,3,13,8
17:07,2.7738,8.97,56,147,64,3,13,8
17:08,2.7763,8.97,56,146,64,3,13,8
17:09,2.7775,8.97,58,146,65,3,13,8
17:10,2.7806,8.97,58,146,65,3,13,8
17:11,2.7825,8.97,56,147,64,3,13,8
17:12,2.7844,8.84,56,146,64,3,13,8
17:13,2.7868,8.84,55,146,63,3,13,8
17:14,2.7887,8.71,55,147,63,3,13,8
17:15,2.7906,8.84,62,147,68,3,13,8
17:16,2.7924,9.40,65,147,70,3,13,8
17:17,2.7949,9.67,67,147,71,3,13,8
17:18,2.7974,9.81,67,148,71,3,13,8
17:19,2.7999,9.81,69,148,72,3,13,8
17:20,2.8049,10.22,72,149,74,3,13,8
17:21,2.8074,10.22,70,149,73,3,13,8
17:22,2.8092,10.08,67,150,71,3,13,8
17:23,2.8117,9.81,67,150,71,3,13,8
17:24,2.8136,9.81,70,151,73,3,13,8
17:25,2.8167,10.08,70,151,73,3,13,8
17:26,2.8192,10.08,70,152,73,3,13,8
17:27,2.8216,10.08,69,152,72,3,13,8
17:28,2.8235,9.95,65,152,70,3,13,8
17:29,2.8260,9.67,64,153,69,3,13,8
17:30,2.8285,9.53,67,153,71,3,13,8
17:31,2.8328,9.95,69,153,72,3,13,8
17:32,2.8353,9.95,69,153,72,3,13,8
17:33,2.8378,9.95,70,152,73,3,13,8
17:34,2.8403,10.08,70,152,73,3,13,8
17:35,2.8434,10.08,69,152,72,3,13,8
17:36,2.8459,9.95,67,151,71,3,13,8
17:37,2.8477,9.81,65,151,70,3,13,8
17:38,2.8502,9.67,65,151,70,3,13,8
17:39,2.8521,9.81,67,151,71,3,13,8
17:40,2.8552,9.95,69,151,72,3,13,8
17:41,2.8571,10.08,69,151,72,3,13,8
17:42,2.8614,9.95,67,150,71,3,13,8
17:43,2.8639,9.95,67,150,71,3,13,8
17:44,2.8664,9.95,69,150,72,3,13,8
17:45,2.8689,9.95,69,149,72,3,13,8
17:46,2.8707,9.95,70,150,73,3,13,8
17:47,2.8732,10.08,72,149,74,3,13,8
17:48,2.8757,10.08,70,149,73,3,13,8
17:49,2.8776,10.08,74,149,75,3,13,8
17:50,2.8801,10.36,74,149,75,3,13,8
17:51,2.8819,10.36,72,150,74,3,13,8
17:52,2.8838,10.22,70,150,73,3,13,8
17:53,2.8869,10.08,72,150,74,3,13,8
17:54,2.8888,10.22,69,150,72,3,13,8
17:55,2.8925,9.95,69,150,72,3,13,8
17:56,2.8981,10.08,70,149,73,3,13,8
17:57,2.8990,10.08,71,149,74,3,13,8
17:58,2.8999,10.08,72,149,74,3,13,8
17:59,2.9024,10.22,72,148,74,3,13,8
18:00,2.9055,10.22,72,147,74,3,13,8
18:01,2.9074,10.22,74,147,75,3,13,8
18:02,2.9099,10.36,75,147,76,3,13,8
18:03,2.9142,10.64,79,147,78,3,13,8
18:04,2.9173,10.78,79,147,78,3,13,8
18:05,2.9192,10.78,77,147,77,3,13,8
18:06,2.9223,10.64,75,147,76,3,13,8
18:07,2.9248,10.36,74,147,75,3,13,8
18:08,2.9267,10.36,72,147,74,3,13,8
18:09,2.9291,10.22,70,146,73,3,13,8
18:10,2.9316,10.08,70,146,73,3,13,8
18:11,2.9341,10.08,72,147,74,3,13,8
18:12,2.9372,10.22,74,147,75,3,13,8
18:13,2.9391,10.36,74,147,75,3,13,8
18:14,2.9422,10.36,74,146,75,3,13,8
18:15,2.9447,10.36,74,146,75,3,13,8
18:16,2.9478,10.36,74,146,75,3,13,8
18:17,2.9496,10.36,75,147,76,3,13,8
18:18,2.9546,10.64,77,148,77,3,13,8
18:19,2.9565,10.50,77,148,77,3,13,8
18:20,2.9602,10.64,77,148,77,3,13,8
18:21,2.9627,10.64,77,149,77,3,13,8
18:22,2.9652,10.64,77,149,77,3,13,8
18:23,2.9677,10.64,75,149,76,3,13,8
18:24,2.9702,10.50,75,149,76,3,13,8
18:25,2.9733,10.50,75,149,76,3,13,8
18:26,2.9757,10.50,77,149,77,3,13,8
